RVIS,ensemblId:ID,TSS:int,strand,HGNCSymbol,entrezId,pLi
97.91788856,ENSG00000154133,124768396,-1,ROBO4,54538,1.66866223576903e-09
58.17204301,ENSG00000165478,124806308,-1,HEPACAM,641654,0.630644860946896
57.93743891,ENSG00000221932,124789146,1,HEPN1,641654,0.0262294918736351
90.60606061,ENSG00000149548,124824017,1,CCDC15,80071,3.21210263109898e-16
49.74584555,ENSG00000134955,124932963,1,SLC37A2,219855,5.00926399593573e-10
54.63343109,ENSG00000150433,124981659,-1,TMEM218,219854,0.00149018994146523
NA,ENSG00000187686,124983057,1,KRT18P59,NA,NA
22.11143695,ENSG00000165495,125034583,1,PKNOX2,63876,0.91736894679552
NA,ENSG00000222844,125147448,1,RNU6-321P,NA,NA
36.20723363,ENSG00000149557,125366213,-1,FEZ1,9638,0.540112166448388
45.00488759,ENSG00000149547,125439112,1,EI24,9538,0.965168318705079
NA,ENSG00000254671,125462473,-1,STT3A-AS1,NA,NA
NA,ENSG00000222297,125444615,1,RNU6-1156P,NA,NA
9.296187683,ENSG00000134910,125461607,1,STT3A,3703,0.978952343158655
19.33528837,ENSG00000149554,125495036,1,CHEK1,1111,0.000249110252826237
NA,ENSG00000252255,125519641,1,RNU2-35P,NA,NA
54.27174976,ENSG00000134940,125551018,-1,ACRV1,56,0.00043284285276665
57.29227761,ENSG00000171053,125616188,1,PATE1,160065,7.59081522526465e-08
54.2913001,ENSG00000196844,125648714,-1,PATE2,399967,3.37327473997107e-05
NA,ENSG00000236027,125658006,1,PATE3,100169851,NA
NA,ENSG00000237353,125703211,1,PATE4,399968,NA
44.61388074,ENSG00000198331,125753509,1,HYLS1,219844,5.8228427856488e-05
65.25904203,ENSG00000110060,125773116,-1,PUS3,83480,1.0865601617407e-05
26.59824047,ENSG00000109832,125773271,1,DDX25,29118,4.23433637836541e-09
33.09872923,ENSG00000064309,125933230,-1,CDON,50937,3.04906879944482e-12
NA,ENSG00000254759,125937434,1,NAP1L1P1,NA,NA
58.23069404,ENSG00000165526,126081587,-1,RPUSD4,84881,0.00672913845111168
34.33040078,ENSG00000197798,126081309,1,FAM118B,79607,0.390427138904487
NA,ENSG00000222067,126084373,-1,RNU4-86P,NA,NA
NA,ENSG00000240098,126114930,1,RN7SL351P,NA,NA
NA,ENSG00000182934,126139039,-1,SRPR,6734,0.992611253840392
74.32062561,ENSG00000110074,126138950,1,FOXRED1,55572,4.09171835158384e-11
NA,ENSG00000243607,126148472,-1,RPL35AP26,NA,NA
79.60899316,ENSG00000150455,126152960,1,TIRAP,114609,0.00266923121316854
79.83382209,ENSG00000110063,126173647,1,DCPS,28960,0.00163802399731831
61.86705767,ENSG00000110080,126225535,1,ST3GAL4,6484,0.439048570873843
23.63636364,ENSG00000149571,126873355,-1,KIRREL3,84623,0.977505780991965
NA,ENSG00000257271,126413842,1,KIRREL3-AS1,NA,NA
NA,ENSG00000254960,126810642,1,KIRREL3-AS2,100874251,NA
NA,ENSG00000266215,126858438,-1,MIR3167,100422918,NA
NA,ENSG00000218109,126872805,1,KIRREL3-AS3,283165,NA
NA,ENSG00000222774,127276227,-1,RN7SKP121,NA,NA
NA,ENSG00000223315,127277746,1,RN7SKP279,NA,NA
22.87390029,ENSG00000134954,128457453,-1,ETS1,2113,0.795176655680943
25.67937439,ENSG00000151702,128556430,1,FLI1,2313,0.819814084378667
NA,ENSG00000254703,128565918,-1,SENCR,100507392,NA
62.78592375,ENSG00000151704,128737268,-1,KCNJ1,3758,0.001702478576957
21.97458456,ENSG00000120457,128761251,1,KCNJ5,3762,0.309232169469227
59.97067449,ENSG00000174370,128775930,-1,C11orf45,219833,0.0137112878913203
80.742913,ENSG00000120471,128813040,-1,TP53AIP1,63970,9.46747721512866e-07
4.692082111,ENSG00000134909,129149219,-1,ARHGAP32,9743,0.987088519508478
NA,ENSG00000212597,128863235,-1,RNU6-876P,NA,NA
NA,ENSG00000199260,129072861,1,RNU6-874P,NA,NA
NA,ENSG00000255259,129166376,-1,ZNF123P,NA,NA
69.6969697,ENSG00000043039,129245835,1,BARX2,8538,0.123464487684471
NA,ENSG00000240121,129407764,1,RPS27P20,NA,NA
68.22091887,ENSG00000151715,129685714,1,TMEM45B,120224,8.86544079040378e-07
10,ENSG00000170322,129765485,-1,NFRKB,4798,0.752744578187088
20.55718475,ENSG00000170325,129872730,-1,PRDM10,56980,0.998059991340664
NA,ENSG00000233220,129872833,1,LINC00167,440072,NA
NA,ENSG00000255262,129903115,-1,TCEB2P2,NA,NA
60.00977517,ENSG00000084234,129939732,1,APLP2,334,0.521618002879557
NA,ENSG00000244451,129952676,-1,RPL34P21,NA,NA
79.79472141,ENSG00000149418,130029457,1,ST14,6768,0.85267655285458
35.39589443,ENSG00000196323,130184581,-1,ZBTB44,29068,0.992064123809693
NA,ENSG00000255220,130165536,1,DDX18P5,NA,NA
52.37536657,ENSG00000134917,130298888,-1,ADAMTS8,11095,1.0556522196896e-08
52.49266862,ENSG00000166106,130318869,1,ADAMTS15,170689,0.679914358287786
NA,ENSG00000236616,130417324,-1,BAK1P2,NA,NA
NA,ENSG00000175728,130542851,1,C11orf44,283171,NA
NA,ENSG00000255352,130660920,-1,PPP1R10P1,NA,NA
87.1945259,ENSG00000120451,130786404,-1,SNX19,399979,9.83338246488835e-07
NA,ENSG00000242673,130874324,-1,RN7SL167P,NA,NA
23.8514174,ENSG00000182667,131240373,1,NTM,50863,0.525365693930018
NA,ENSG00000252351,131255144,1,RNU6ATAC12P,NA,NA
NA,ENSG00000238262,132154196,1,NTM-IT,100874281,NA
30.8113392,ENSG00000183715,133402414,-1,OPCML,4978,0.578155981232135
NA,ENSG00000252703,132395703,1,RNU6-1182P,NA,NA
NA,ENSG00000255371,132729972,-1,OPCML-IT2,NA,NA
NA,ENSG00000254896,133235975,-1,OPCML-IT1,NA,NA
57.14565005,ENSG00000166118,133715433,-1,SPATA19,219938,5.976953927201e-05
NA,ENSG00000264919,133768476,-1,MIR4697,100616119,NA
4.027370479,ENSG00000080854,133826880,-1,IGSF9B,22997,0.99987339409272
35.87487781,ENSG00000166086,133938820,1,JAM3,83700,0.000178704009379398
NA,ENSG00000254481,133994224,-1,PTP4A2P2,NA,NA
44.57478006,ENSG00000151503,134095348,-1,NCAPD3,23310,0.0731520869970458
18.29912023,ENSG00000151502,134094539,1,VPS26B,112936,0.970719437677481
30.99706745,ENSG00000151500,134123264,-1,THYN1,29087,1.40363665599038e-09
56.66666667,ENSG00000151498,134123389,1,ACAD8,27034,1.16610074814559e-05
72.53176931,ENSG00000166105,134144139,1,GLB1L3,112937,1.88655110815495e-13
77.7028348,ENSG00000149328,134201768,1,GLB1L2,89944,1.44692099840466e-16
28.91495601,ENSG00000109956,134281812,-1,B3GAT1,27087,0.78915280663019
NA,ENSG00000256263,93430,-1,DDX11L8,NA,NA
NA,ENSG00000206114,149350,-1,FAM138D,NA,NA
56.35386119,ENSG00000120645,175931,1,IQSEC3,100996825,0.925104239220891
64.43792766,ENSG00000111181,323736,-1,SLC6A12,6539,7.90050068276314e-07
40.6744868,ENSG00000010379,372039,-1,SLC6A13,6540,1.85726644531532e-08
2.678396872,ENSG00000073614,498620,-1,KDM5A,5927,0.999994827471308
51.58357771,ENSG00000120647,498439,1,CCDC77,84318,9.40308683942061e-15
77.84946237,ENSG00000139044,569530,1,B4GALNT3,283358,1.06179854846531e-07
68.17204301,ENSG00000171840,772945,-1,NINJ2,4815,0.0201388621613476
NA,ENSG00000238370,698755,-1,RNU7-103P,NA,NA
12.88367546,ENSG00000060237,861759,1,WNK1,65125,0.999999999364508
NA,ENSG00000221439,890299,1,RNU4ATAC16P,NA,NA
71.54447703,ENSG00000002016,1099219,-1,RAD52,5893,2.38441629175774e-07
10.11730205,ENSG00000082805,1099675,1,ERC1,23085,0.00412388322590132
NA,ENSG00000265997,1119501,1,RN7SL852P,NA,NA
NA,ENSG00000249628,1616484,-1,LINC00942,NA,NA
33.31378299,ENSG00000111186,1639057,1,WNT5B,81029,0.835340308837053
19.04203324,ENSG00000171823,1703331,-1,FBXL14,144699,0.40527008579802
NA,ENSG00000266043,1769546,-1,MIR3649,100500816,NA
32.16031281,ENSG00000006831,1797740,1,ADIPOR2,79602,0.810597984007902
NA,ENSG00000243663,1867177,-1,RPS4XP14,NA,NA
41.05571848,ENSG00000151062,2028002,-1,CACNA2D4,93589,4.57168482146793e-22
46.71554252,ENSG00000166159,1929433,1,LRTM2,654429,0.739704570731645
NA,ENSG00000235049,2045740,-1,LINC00940,100271702,NA
65.39589443,ENSG00000151065,2113701,-1,DCP1B,196513,5.3210820854203e-07
5.767350929,ENSG00000151067,2079952,1,CACNA1C,775,0.99999843310185
NA,ENSG00000256837,2127379,1,CACNA1C-IT1,NA,NA
NA,ENSG00000256257,2157518,1,CACNA1C-IT2,NA,NA
NA,ENSG00000256025,2332645,-1,CACNA1C-AS4,100874234,NA
NA,ENSG00000256721,2378942,1,CACNA1C-IT3,100874370,NA
NA,ENSG00000256769,2716606,-1,CACNA1C-AS3,NA,NA
NA,ENSG00000256271,2781386,-1,CACNA1C-AS2,NA,NA
NA,ENSG00000246627,2800366,-1,CACNA1C-AS1,100652846,NA
NA,ENSG00000256030,2903461,-1,CBX3P4,NA,NA
60.66471163,ENSG00000004478,2904119,1,FKBP4,2288,0.927473130653813
18.98338221,ENSG00000111203,2921788,1,ITFG2,100507424,1.38956896751476e-06
78.45552297,ENSG00000053702,2944710,-1,NRIP2,83714,9.12047384069789e-08
77.82991202,ENSG00000111206,2986206,-1,FOXM1,2305,0.802589769159313
66.6568915,ENSG00000171792,2985424,1,RHNO1,83695,0.000558184641145266
54.94623656,ENSG00000078246,2986389,1,TULP3,7289,0.00103688890759594
NA,ENSG00000238689,3038131,1,RNU7-166P,NA,NA
NA,ENSG00000252996,3063504,-1,RNU6-1315P,NA,NA
73.60703812,ENSG00000197905,3068496,1,TEAD4,7004,NA
44.17399804,ENSG00000011105,3186521,1,TSPAN9,10867,0.779777700780573
NA,ENSG00000256197,3258963,1,TSPAN9-IT1,NA,NA
36.95014663,ENSG00000111218,3490515,1,PRMT8,56341,0.95875274427484
NA,ENSG00000130038,3873985,-1,EFCAB4B,84766,0.00382179118476076
NA,ENSG00000222338,3835493,-1,RNU6-174P,NA,NA
16.43206256,ENSG00000111224,3982608,-1,PARP11,57097,0.00015946555998602
NA,ENSG00000256356,4206617,1,HSPA8P5,NA,NA
NA,ENSG00000256164,4385350,-1,CCND2-AS1,NA,NA
NA,ENSG00000255920,4384231,-1,CCND2-AS2,NA,NA
32.94232649,ENSG00000118971,4382938,1,CCND2,894,0.949000818432094
NA,ENSG00000078237,4430371,1,C12orf5,57103,0.691296680522057
44.21309873,ENSG00000118972,4488894,-1,FGF23,8074,0.0279896645640281
76.19745846,ENSG00000111241,4554780,-1,FGF6,2251,0.000705757813368273
17.81036168,ENSG00000047621,4647674,-1,C12orf4,57102,9.82515157241538e-05
57.83968719,ENSG00000111247,4647950,1,RAD51AP1,10635,0.0223532839828689
67.88856305,ENSG00000010219,4671370,1,DYRK4,8798,3.79608758155986e-10
86.16813294,ENSG00000111254,4758213,-1,AKAP3,10566,0.0263329788992228
70.42033236,ENSG00000139180,4758261,1,NDUFA9,4704,0.542744183961533
95.50342131,ENSG00000130035,4829507,1,GALNT8,26290,1.87452420046286e-10
14.56500489,ENSG00000151079,4918342,1,KCNA6,3742,0.961132595185659
9.35483871,ENSG00000111262,5019071,1,KCNA1,3736,0.0518014558510951
41.93548387,ENSG00000130037,5153085,1,KCNA5,3741,0.000687391815094003
39.14956012,ENSG00000185652,5541278,1,NTF3,4908,0.854440385007675
90.66471163,ENSG00000047617,6055398,-1,ANO2,57101,2.8480469622138e-18
93.65591398,ENSG00000110799,6233936,-1,VWF,7450,1.52411378256046e-11
NA,ENSG00000240533,6205136,-1,RN7SL69P,NA,NA
44.92668622,ENSG00000010278,6308881,1,CD9,928,0.147688594875406
71.60312805,ENSG00000008323,6419602,1,PLEKHG6,55200,1.17026398871661e-10
48.2111437,ENSG00000067182,6451280,-1,TNFRSF1A,7132,0.985476047130114
NA,ENSG00000265388,6453720,1,RN7SL391P,NA,NA
53.75366569,ENSG00000111319,6486896,-1,SCNN1A,6337,9.40050560868697e-06
42.56109482,ENSG00000111321,6484211,1,LTBR,4055,0.428683150276069
NA,ENSG00000215039,6560733,-1,CD27-AS1,678655,NA
39.09090909,ENSG00000139193,6554033,1,CD27,939,0.266793352840931
87.47800587,ENSG00000139192,6560856,1,TAPBPL,55080,3.2851378423028e-07
47.59530792,ENSG00000139190,6580153,-1,VAMP1,6843,0.673786666046467
44.30107527,ENSG00000111639,6603007,-1,MRPL51,51258,0.0667471984789823
52.06256109,ENSG00000010292,6602522,1,NCAPD2,9918,5.92581370196276e-08
NA,ENSG00000239002,6619388,1,SCARNA10,692148,NA
23.51906158,ENSG00000111640,6643093,1,GAPDH,2597,0.180460004147139
24.8973607,ENSG00000010295,6665239,-1,IFFO1,25900,0.0207323486767856
79.46236559,ENSG00000111641,6677857,-1,NOP2,4839,0.0489276422808689
0.576735093,ENSG00000111642,6716642,-1,CHD4,1108,0.999999998385354
NA,ENSG00000251898,6690775,-1,SCARNA11,677780,NA
44.77028348,ENSG00000184574,6745613,-1,LPAR5,57121,0.0296429210794608
60.71358749,ENSG00000111644,6756626,-1,ACRBP,84519,1.88089650899479e-07
36.12903226,ENSG00000111653,6772314,-1,ING4,51147,0.0521019243914109
13.97849462,ENSG00000126746,6798738,-1,ZNF384,171017,0.941996440237097
48.99315738,ENSG00000139200,6809966,-1,PIANP,196500,0.619509239955918
NA,ENSG00000252186,6818618,1,RNU6-781P,NA,NA
40.34213099,ENSG00000111652,6832907,1,COPS7A,50813,0.922072581433795
45.23949169,ENSG00000089693,6876641,-1,MLF2,8079,0.921484672213679
42.81524927,ENSG00000159335,6874682,1,PTMS,5763,0.778967638261344
75.76735093,ENSG00000089692,6881678,1,LAG3,3902,0.109617010744363
NA,ENSG00000244532,6893327,-1,RN7SL380P,NA,NA
74.45747801,ENSG00000010610,6896024,1,CD4,920,0.00150688725929523
19.75562072,ENSG00000250510,6930711,1,GPR162,27239,0.0171343880053493
NA,ENSG00000110811,6937572,1,LEPREL2,10536,3.19759536270092e-08
28.89540567,ENSG00000111664,6949118,1,GNB3,2784,6.50125510048293e-09
44.2913001,ENSG00000111665,6961230,-1,CDCA3,83461,0.913578465420915
3.235581623,ENSG00000111667,6961292,1,USP5,8078,0.996309624736257
36.285435,ENSG00000111669,6976283,1,TPI1,7167,0.581366832186706
34.53567937,ENSG00000111671,6998522,-1,SPSB2,84727,0.125059417279287
NA,ENSG00000240370,6982553,1,RPL13P5,283345,NA
49.64809384,ENSG00000010626,6982733,1,LRRC23,10233,0.000915908771944211
NA,ENSG00000248593,6993846,1,DSTNP2,171220,NA
17.38025415,ENSG00000111674,7022909,1,ENO2,2026,0.0185777100017329
9.765395894,ENSG00000111676,7033626,1,ATN1,1822,0.998533107154739
42.01368524,ENSG00000111678,7052141,1,C12orf57,113246,0.0603360644826819
NA,ENSG00000238923,7052979,1,RNU7-1,100147744,NA
18.2111437,ENSG00000111679,7055631,1,PTPN6,5777,0.999911914896819
30.17595308,ENSG00000126749,7072408,1,EMG1,NA,0.0106038960648901
NA,ENSG00000207713,7072862,1,MIR200C,406985,NA
NA,ENSG00000207708,7073260,1,MIR141,406933,NA
42.94232649,ENSG00000215021,7079988,-1,PHB2,11331,0.0758353620381498
NA,ENSG00000238795,7076769,-1,SCARNA12,677777,NA
43.07917889,ENSG00000111684,7125814,-1,LPCAT3,10162,0.980678848782637
31.60312805,ENSG00000182326,7096351,1,C1S,716,0.863410048494588
75.86510264,ENSG00000159403,7245203,-1,C1R,715,NA
85.63049853,ENSG00000139178,7261869,-1,C1RL,51279,0.000277416754917204
NA,ENSG00000205885,7260648,1,C1RL-AS1,283314,NA
NA,ENSG00000200345,7271381,1,RNU6-485P,NA,NA
76.10948192,ENSG00000139194,7281538,-1,RBP5,83758,0.00181920990078845
65.67937439,ENSG00000139182,7282294,1,CLSTN3,9746,0.997857932255683
48.92473118,ENSG00000139197,7341281,1,PEX5,5830,0.401174868136947
84.30107527,ENSG00000215009,7456880,1,ACSM4,341392,4.67032830619752e-11
58.41642229,ENSG00000177675,7632493,-1,CD163L1,283316,2.21693679765122e-17
19.77517107,ENSG00000177575,7656489,-1,CD163,9332,0.0151369036126436
NA,ENSG00000235868,7718965,1,GAPDHP31,NA,NA
NA,ENSG00000256331,7757810,-1,NIFKP3,NA,NA
76.92082111,ENSG00000111701,7818499,-1,APOBEC1,339,0.000144861579102738
60.21505376,ENSG00000184344,7848372,-1,GDF3,9573,0.0812132152427739
52.83479961,ENSG00000187569,7864050,1,DPPA3,101060236,0.165194336334944
55.75757576,ENSG00000198178,7904201,-1,CLEC4C,170482,0.000999349230166641
NA,ENSG00000205857,7917812,1,NANOGNB,360030,NA
57.91788856,ENSG00000111704,7940390,1,NANOG,79923,0.911618852133588
59.16911046,ENSG00000173262,8043744,-1,SLC2A14,144195,0.989967414117294
NA,ENSG00000176654,8045172,1,NANOGP1,NA,NA
48.89540567,ENSG00000059804,8088871,-1,SLC2A3,6515,0.519822945853932
33.73411535,ENSG00000065970,8185299,1,FOXJ2,55810,0.998394611630928
37.41935484,ENSG00000171860,8219067,-1,C3AR1,719,4.69335718249232e-05
38.2111437,ENSG00000089818,8234807,1,NECAP1,25977,0.0409114385552469
64.01759531,ENSG00000111729,8276228,1,CLEC4A,50856,7.43752503067102e-07
NA,ENSG00000235602,8287447,-1,POU5F1P3,642559,NA
86.55913978,ENSG00000196946,8290733,1,ZNF705A,100131539,0.0524783696043198
NA,ENSG00000256171,8295293,-1,GCSHP4,NA,NA
NA,ENSG00000226711,8332805,1,FAM66C,101928910,NA
98.09384164,ENSG00000171847,8380214,-1,FAM90A1,55138,6.49112967670201e-12
NA,ENSG00000254016,8380330,1,ALG1L10P,NA,NA
NA,ENSG00000164845,8395544,-1,FAM86FP,NA,NA
NA,ENSG00000256589,8461445,-1,ENPP7P5,NA,NA
NA,ENSG00000226091,8549399,-1,LINC00937,389634,NA
NA,ENSG00000242661,8512430,-1,RPS3AP43,NA,NA
NA,ENSG00000238152,8568401,-1,OR7E140P,NA,NA
NA,ENSG00000214487,8581206,-1,OR7E148P,NA,NA
NA,ENSG00000177586,8591021,-1,OR7E149P,NA,NA
59.64809384,ENSG00000205846,8608522,1,CLEC6A,93978,1.79122751588445e-06
NA,ENSG00000201780,8637342,1,RNU6-275P,NA,NA
67.34115347,ENSG00000166527,8662071,1,CLEC4D,338339,0.000109415250448658
73.95894428,ENSG00000166523,8693559,-1,CLEC4E,26253,0.00355802800557527
35.8455523,ENSG00000111732,8765467,-1,AICDA,57379,0.00125550164168763
64.11534702,ENSG00000197614,8815484,-1,MFAP5,8076,0.348683723133855
28.01564027,ENSG00000166532,8834196,1,RIMKLB,57494,0.911252633654497
NA,ENSG00000244131,8895024,1,RPSAP51,NA,NA
NA,ENSG00000256661,8983543,-1,A2ML1-AS1,NA,NA
NA,ENSG00000256904,8973309,-1,A2ML1-AS2,NA,NA
94.99511241,ENSG00000166535,8975068,1,A2ML1,144568,1.32902210264609e-22
23.48973607,ENSG00000111752,9066492,1,PHC1,1911,0.997152365464677
25.46432063,ENSG00000003056,9102551,-1,M6PR,4074,0.71302578173056
58.3773216,ENSG00000139187,9102640,1,KLRG1,10219,0.0580256114184196
NA,ENSG00000213049,9181685,-1,HNRNPA1P34,NA,NA
NA,ENSG00000214851,9217666,-1,LINC00612,253128,NA
NA,ENSG00000245105,9217773,1,A2M-AS1,144571,NA
42.65884653,ENSG00000175899,9268825,-1,A2M,2,0.000540114865271392
64.65298143,ENSG00000126838,9360966,-1,PZP,5858,1.35183771709263e-21
NA,ENSG00000256817,9308968,-1,TPT1P12,NA,NA
NA,ENSG00000238831,9362159,1,RNU7-189P,NA,NA
NA,ENSG00000256069,9428413,-1,A2MP1,3,NA
NA,ENSG00000231503,9392927,-1,PTMAP4,NA,NA
NA,ENSG00000237248,9392599,1,LINC00987,100499405,NA
NA,ENSG00000214826,9600825,-1,DDX12P,440081,NA
72.15053763,ENSG00000111796,9760482,-1,KLRB1,3820,4.43124831904582e-06
NA,ENSG00000212345,9776824,-1,RNU6-700P,NA,NA
NA,ENSG00000233719,9794398,1,GOT2P3,NA,NA
63.13782991,ENSG00000069493,9817565,1,CLEC2D,29121,0.767944822366651
77.14565005,ENSG00000184293,9885895,-1,CLECL1,160365,1.65162875088135e-06
61.46627566,ENSG00000110848,9913497,-1,CD69,969,0.0188833577598224
50.32258065,ENSG00000150045,9980077,1,KLRF1,51348,0.00436476048223472
62.59042033,ENSG00000110852,10022735,-1,CLEC2B,9976,0.00273195547397739
NA,ENSG00000256797,10034088,1,KLRF2,100431172,NA
NA,ENSG00000188393,10084980,-1,CLEC2A,387836,NA
73.91006843,ENSG00000172322,10103915,1,CLEC12A,160364,6.28346136908363e-06
71.91593353,ENSG00000165682,10166023,-1,CLEC1B,51266,0.00010417075731215
68.24046921,ENSG00000256660,10163226,1,CLEC12B,387837,0.000124715849356653
64.25219941,ENSG00000197992,10183276,1,CLEC9A,283420,2.45378474312192e-05
52.74682307,ENSG00000150048,10264226,-1,CLEC1A,51267,2.08332477642767e-10
NA,ENSG00000223042,10236785,1,RN7SKP161,NA,NA
NA,ENSG00000255734,10264337,1,HNRNPABP1,NA,NA
72.86412512,ENSG00000172243,10282857,-1,CLEC7A,64581,7.98974757902589e-08
43.16715543,ENSG00000173391,10324737,-1,OLR1,4973,0.297321524092708
78.0058651,ENSG00000165685,10323141,1,TMEM52B,120939,0.0401804982967945
50.91886608,ENSG00000139112,10365057,1,GABARAPL1,23710,0.782335274522732
72.48289345,ENSG00000134539,10378657,1,KLRD1,3824,0.015657762831995
61.61290323,ENSG00000213809,10544473,-1,KLRK1,100528032,9.74878780699033e-10
NA,ENSG00000255819,10562745,-1,KLRC4-KLRK1,22914,NA
46.90127077,ENSG00000183542,10562356,-1,KLRC4,8302,0.00108734943903597
85.79667644,ENSG00000205810,10573194,-1,KLRC3,3823,0.204478935607772
47.23362659,ENSG00000205809,10594899,-1,KLRC2,3822,0.00427823231663552
42.61974585,ENSG00000134545,10607284,-1,KLRC1,3821,0.00117546106046322
NA,ENSG00000257016,10704134,-1,SLC25A39P2,NA,NA
NA,ENSG00000256667,10752434,-1,KLRAP1,NA,NA
41.26099707,ENSG00000111196,10766222,-1,MAGOHB,55110,0.0417829970477984
43.69501466,ENSG00000060140,10826917,-1,STYK1,55359,1.53641100905639e-05
93.1085044,ENSG00000060138,10875911,-1,YBX3,8531,0.00662806716120506
NA,ENSG00000235930,10922904,1,HSPE1P12,NA,NA
72.59042033,ENSG00000121377,10955226,-1,TAS2R7,50837,0.0230774509333994
56.07038123,ENSG00000121314,10959892,-1,TAS2R8,50836,0.0124682631133943
81.0459433,ENSG00000121381,10962767,-1,TAS2R9,50835,0.000278743191968872
69.41348974,ENSG00000111215,11324212,-1,PRR4,100533464,1.03390158107127e-05
62.23851417,ENSG00000121318,10978957,-1,TAS2R10,50839,0.428565950557266
65.94330401,ENSG00000231887,11036854,-1,PRH1,5554,0.284195071358163
41.35874878,ENSG00000212128,11062161,-1,TAS2R13,50838,0.579968726680784
71.84750733,ENSG00000134551,11081835,1,PRH2,5555,0.595625943201393
64.47702835,ENSG00000212127,11324172,-1,TAS2R14,50840,0.00105542818770112
NA,ENSG00000212125,11117951,-1,TAS2R15,NA,NA
52.20918866,ENSG00000212126,11139511,-1,TAS2R50,259296,1.89175446267053e-07
86.6568915,ENSG00000255837,11150474,-1,TAS2R20,259295,0.00447601535837195
83.47018573,ENSG00000212124,11175219,-1,TAS2R19,259294,0.00414619841164368
85.07331378,ENSG00000256436,11184006,-1,TAS2R31,259291,2.54372259099135e-05
NA,ENSG00000256019,11201855,-1,TAS2R63P,NA,NA
78.1427175,ENSG00000226761,11214893,-1,TAS2R46,259292,3.10044300046628e-08
NA,ENSG00000256274,11231770,-1,TAS2R64P,NA,NA
88.59237537,ENSG00000255374,11244912,-1,TAS2R43,259289,0.00210427361078187
77.13587488,ENSG00000256188,11287243,-1,TAS2R30,259293,0.00170314797923996
NA,ENSG00000256981,11312293,-1,TAS2R18,NA,NA
NA,ENSG00000253095,11315699,1,RNU6-676P,NA,NA
NA,ENSG00000256629,11333061,-1,TAS2R67P,NA,NA
